TimeStamp;Частота вращения РСТ (Расчетная);0 - Bad, 1 - Good, 2 - Potential
12:13:59.475;3698.52;1
12:13:59.498;3698.45;1
12:13:59.524;3698.05;1
12:13:59.546;3697.55;1
12:13:59.568;3697.31;1
12:13:59.591;3697.31;1
12:13:59.614;3697.14;1
12:13:59.637;3696.91;1
12:13:59.661;3696.82;1
12:13:59.684;3696.66;1
12:13:59.706;3696.4;1
12:13:59.730;3696.4;1
12:13:59.753;3696.15;1
12:13:59.775;3696.15;1
12:13:59.798;3695.35;1
12:13:59.821;3695.17;1
12:13:59.847;3695.2;1
12:13:59.869;3695.16;1
12:13:59.891;3695.08;1
12:13:59.913;3695.08;1
12:13:59.937;3694.97;1
12:13:59.962;3694.87;1
12:13:59.986;3694.93;1
12:14:00.005;3695.01;1
12:14:00.031;3695.06;1
12:14:00.052;3695.06;1
12:14:00.076;3695.29;1
12:14:00.097;3695.51;1
12:14:00.120;3695.7;1
12:14:00.143;3695.81;1
12:14:00.169;3695.84;1
12:14:00.189;3695.82;1
12:14:00.212;3695.93;1
12:14:00.235;3695.93;1
12:14:00.258;3696.16;1
12:14:00.283;3696.43;1
12:14:00.305;3696.55;1
12:14:00.328;3696.74;1
12:14:00.351;3696.74;1
12:14:00.374;3697.05;1
12:14:00.397;3697.12;1
12:14:00.421;3697.22;1
12:14:00.443;3697.22;1
12:14:00.468;3697.09;1
12:14:00.490;3697;1
12:14:00.511;3697;1
12:14:00.536;3696.88;1
12:14:00.557;3696.86;1
12:14:00.581;3696.86;1
12:14:00.604;3696.88;1
12:14:00.628;3696.86;1
12:14:00.649;3696.8;1
12:14:00.673;3696.8;1
12:14:00.696;3696.59;1
12:14:00.717;3696.32;1
12:14:00.743;3695.78;1
12:14:00.764;3695.21;1
12:14:00.786;3695.03;1
12:14:00.809;3695.01;1
12:14:00.834;3695.01;1
12:14:00.857;3694.9;1
12:14:00.881;3694.73;1
12:14:00.905;3694.64;1
12:14:00.925;3694.7;1
12:14:00.948;3694.7;1
12:14:00.970;3695;1
12:14:00.993;3695.16;1
12:14:01.017;3695.29;1
12:14:01.040;3695.47;1
12:14:01.064;3695.58;1
12:14:01.089;3695.58;1
12:14:01.108;3695.6;1
12:14:01.132;3695.43;1
12:14:01.155;3695.27;1
12:14:01.177;3695.01;1
12:14:01.202;3694.59;1
12:14:01.223;3694.45;1
12:14:01.246;3694.42;1
12:14:01.270;3694.42;1
12:14:01.294;3694.42;1
12:14:01.316;3694.27;1
12:14:01.338;3694.18;1
12:14:01.364;3693.96;1
12:14:01.387;3693.89;1
12:14:01.407;3693.89;1
12:14:01.430;3693.87;1
12:14:01.455;3694.03;1
12:14:01.478;3694.15;1
12:14:01.500;3694.22;1
12:14:01.523;3694.11;1
12:14:01.545;3694.01;1
12:14:01.568;3694.01;1
12:14:01.592;3693.78;1
12:14:01.614;3693.64;1
12:14:01.640;3693.52;1
12:14:01.662;3693.32;1
12:14:01.685;3693.24;1
12:14:01.706;3693.21;1
12:14:01.730;3693.21;1
12:14:01.754;3693.35;1
12:14:01.777;3693.49;1
12:14:01.800;3693.82;1
12:14:01.824;3693.93;1
12:14:01.846;3694.05;1
12:14:01.868;3694.38;1
12:14:01.890;3694.45;1
12:14:01.913;3694.45;1
12:14:01.936;3694.59;1
12:14:01.959;3694.78;1
12:14:01.983;3694.84;1
12:14:02.005;3694.84;1
12:14:02.028;3694.93;1
12:14:02.051;3695.11;1
12:14:02.074;3695.18;1
12:14:02.097;3695.18;1
12:14:02.122;3695.18;1
12:14:02.144;3695.27;1
12:14:02.166;3695.49;1
12:14:02.190;3695.73;1
12:14:02.212;3695.82;1
12:14:02.237;3695.99;1
12:14:02.259;3696.2;1
12:14:02.283;3696.22;1
12:14:02.304;3696.22;1
12:14:02.329;3696.34;1
12:14:02.350;3696.49;1
12:14:02.374;3696.62;1
12:14:02.397;3696.7;1
12:14:02.421;3696.9;1
12:14:02.442;3697.17;1
12:14:02.466;3697.31;1
12:14:02.489;3697.5;1
12:14:02.513;3697.5;1
12:14:02.536;3697.61;1
12:14:02.558;3697.81;1
12:14:02.584;3697.93;1
12:14:02.603;3698.03;1
12:14:02.627;3698.03;1
12:14:02.650;3698.19;1
12:14:02.674;3698.19;1
12:14:02.697;3698.32;1
12:14:02.721;3698.39;1
12:14:02.743;3698.53;1
12:14:02.765;3698.57;1
12:14:02.787;3698.61;1
12:14:02.810;3698.57;1
12:14:02.834;3698.57;1
12:14:02.857;3698.5;1
12:14:02.881;3698.42;1
12:14:02.905;3698.25;1
12:14:02.925;3698.07;1
12:14:02.950;3698.03;1
12:14:02.971;3698.03;1
12:14:02.995;3697.64;1
12:14:03.019;3697.39;1
12:14:03.041;3696.88;1
12:14:03.063;3696.66;1
12:14:03.088;3696.52;1
12:14:03.110;3696.58;1
12:14:03.134;3696.58;1
12:14:03.155;3696.67;1
12:14:03.183;3696.85;1
12:14:03.202;3696.96;1
12:14:03.224;3696.96;1
12:14:03.247;3697.1;1
12:14:03.271;3697.26;1
12:14:03.293;3697.26;1
12:14:03.318;3697.43;1
12:14:03.340;3697.67;1
12:14:03.362;3697.78;1
12:14:03.387;3697.86;1
12:14:03.409;3697.76;1
12:14:03.433;3697.76;1
12:14:03.454;3697.66;1
12:14:03.479;3697.62;1
12:14:03.500;3697.57;1
12:14:03.525;3697.57;1
12:14:03.546;3697.56;1
12:14:03.569;3697.57;1
12:14:03.594;3697.55;1
12:14:03.615;3697.6;1
12:14:03.641;3697.6;1
12:14:03.663;3697.6;1
12:14:03.687;3697.64;1
12:14:03.709;3697.64;1
12:14:03.731;3697.64;1
12:14:03.754;3697.67;1
12:14:03.777;3697.74;1
12:14:03.800;3697.81;1
12:14:03.824;3697.82;1
12:14:03.846;3697.77;1
12:14:03.868;3697.71;1
12:14:03.892;3697.71;1
12:14:03.916;3697.7;1
12:14:03.939;3697.6;1
12:14:03.961;3697.53;1
12:14:03.984;3697.6;1
12:14:04.006;3697.69;1
12:14:04.030;3697.72;1
12:14:04.053;3697.72;1
12:14:04.075;3697.76;1
12:14:04.101;3697.7;1
12:14:04.121;3697.6;1
12:14:04.145;3697.59;1
12:14:04.168;3697.55;1
12:14:04.192;3697.55;1
12:14:04.215;3697.64;1
12:14:04.237;3697.72;1
12:14:04.259;3697.96;1
12:14:04.288;3698.3;1
12:14:04.305;3698.49;1
12:14:04.329;3698.53;1
12:14:04.351;3698.53;1
12:14:04.374;3698.53;1
12:14:04.399;3698.52;1
12:14:04.423;3698.53;1
12:14:04.445;3698.55;1
12:14:04.469;3698.66;1
12:14:04.490;3698.84;1
12:14:04.512;3698.84;1
12:14:04.538;3699.14;1
12:14:04.560;3699.32;1
12:14:04.582;3699.53;1
12:14:04.605;3699.66;1
12:14:04.627;3699.51;1
12:14:04.652;3699.51;1
12:14:04.675;3699.36;1
12:14:04.696;3698.95;1
12:14:04.719;3698.75;1
12:14:04.742;3698.54;1
12:14:04.765;3698.35;1
12:14:04.789;3697.99;1
12:14:04.812;3697.72;1
12:14:04.835;3697.72;1
12:14:04.857;3697.29;1
12:14:04.884;3697.07;1
12:14:04.903;3696.76;1
12:14:04.929;3696.31;1
12:14:04.950;3696.31;1
12:14:04.973;3696.14;1
12:14:04.995;3696.14;1
12:14:05.018;3696.02;1
12:14:05.041;3695.97;1
12:14:05.064;3695.97;1
12:14:05.087;3696.03;1
12:14:05.110;3696.03;1
12:14:05.133;3696.15;1
12:14:05.156;3696.19;1
12:14:05.181;3696.35;1
12:14:05.202;3696.4;1
12:14:05.225;3696.55;1
12:14:05.248;3696.57;1
12:14:05.271;3696.74;1
12:14:05.294;3696.74;1
12:14:05.318;3696.74;1
12:14:05.341;3696.85;1
12:14:05.363;3696.79;1
12:14:05.387;3696.77;1
12:14:05.411;3696.7;1
12:14:05.434;3696.75;1
12:14:05.456;3696.74;1
12:14:05.483;3696.77;1
12:14:05.502;3696.77;1
12:14:05.524;3696.84;1
12:14:05.548;3696.85;1
12:14:05.571;3696.8;1
12:14:05.596;3696.86;1
12:14:05.617;3696.97;1
12:14:05.640;3696.97;1
12:14:05.664;3697.01;1
12:14:05.686;3697.2;1
12:14:05.710;3697.27;1
12:14:05.733;3697.34;1
12:14:05.757;3697.36;1
12:14:05.777;3697.39;1
12:14:05.803;3697.41;1
12:14:05.823;3697.33;1
12:14:05.847;3697.38;1
12:14:05.870;3697.48;1
12:14:05.892;3697.48;1
12:14:05.915;3697.67;1
12:14:05.938;3697.8;1
12:14:05.961;3697.89;1
12:14:05.986;3697.84;1
12:14:06.008;3697.72;1
12:14:06.031;3697.72;1
12:14:06.056;3697.6;1
12:14:06.076;3697.43;1
12:14:06.100;3697.42;1
12:14:06.123;3697.43;1
12:14:06.146;3697.48;1
12:14:06.169;3697.51;1
12:14:06.192;3697.51;1
12:14:06.215;3697.55;1
12:14:06.238;3697.55;1
12:14:06.261;3697.59;1
12:14:06.285;3697.59;1
12:14:06.308;3697.59;1
12:14:06.331;3697.58;1
12:14:06.353;3697.74;1
12:14:06.376;3697.74;1
12:14:06.399;3697.91;1
12:14:06.422;3698.22;1
12:14:06.445;3698.33;1
12:14:06.468;3698.31;1
12:14:06.491;3698.23;1
12:14:06.514;3698.23;1
12:14:06.537;3698.22;1
12:14:06.560;3698.27;1
12:14:06.584;3698.27;1
12:14:06.606;3698.26;1
12:14:06.629;3698.05;1
12:14:06.652;3697.86;1
12:14:06.675;3697.88;1
12:14:06.699;3697.88;1
12:14:06.723;3697.88;1
12:14:06.744;3697.95;1
12:14:06.767;3698.08;1
12:14:06.792;3698.16;1
12:14:06.815;3698.27;1
12:14:06.839;3698.41;1
12:14:06.859;3698.47;1
12:14:06.887;3698.51;1
12:14:06.906;3698.51;1
12:14:06.928;3698.46;1
12:14:06.953;3698.45;1
12:14:06.976;3698.39;1
12:14:07.000;3698.37;1
12:14:07.020;3698.37;1
12:14:07.047;3698.44;1
12:14:07.066;3698.46;1
12:14:07.089;3698.46;1
12:14:07.111;3698.45;1
12:14:07.136;3698.37;1
12:14:07.159;3698.34;1
12:14:07.186;3698.41;1
12:14:07.206;3698.49;1
12:14:07.227;3698.63;1
12:14:07.250;3698.63;1
12:14:07.274;3698.85;1
12:14:07.297;3699.01;1
12:14:07.321;3699.28;1
12:14:07.343;3699.57;1
12:14:07.364;3699.67;1
12:14:07.388;3699.84;1
12:14:07.410;3699.84;1
12:14:07.436;3699.89;1
12:14:07.458;3699.85;1
12:14:07.483;3699.74;1
12:14:07.502;3699.5;1
12:14:07.525;3699.42;1
12:14:07.548;3699.17;1
12:14:07.573;3699.17;1
12:14:07.594;3698.77;1
12:14:07.617;3698.66;1
12:14:07.640;3698.45;1
12:14:07.663;3698.11;1
12:14:07.689;3698.11;1
12:14:07.709;3697.39;1
12:14:07.732;3696.9;1
12:14:07.755;3696.51;1
12:14:07.780;3696.51;1
12:14:07.803;3696.51;1
12:14:07.824;3696.37;1
12:14:07.848;3695.95;1
12:14:07.870;3694.93;1
12:14:07.895;3694.93;1
12:14:07.917;3694.76;1
12:14:07.939;3694.76;1
12:14:07.964;3694.49;1
12:14:07.989;3694.02;1
12:14:08.009;3693.88;1
12:14:08.032;3693.8;2
12:14:08.056;3693.52;2
12:14:08.079;3693.17;2
12:14:08.103;3693.17;2
12:14:08.126;3693.05;2
12:14:08.147;3692.84;2
12:14:08.169;3692.62;2
12:14:08.193;3692.44;2
12:14:08.215;3691.97;2
12:14:08.239;3691.55;2
12:14:08.264;3691.26;2
12:14:08.287;3691.26;2
12:14:08.311;3691.05;2
12:14:08.332;3691.05;2
12:14:08.355;3691.01;2
12:14:08.379;3691.01;2
12:14:08.402;3690.99;2
12:14:08.422;3690.78;2
12:14:08.447;3690.7;2
12:14:08.469;3690.59;2
12:14:08.493;3690.59;2
12:14:08.514;3690.54;2
12:14:08.540;3690.55;2
12:14:08.562;3690.54;2
12:14:08.584;3690.35;2
12:14:08.606;3690.27;2
12:14:08.629;3690.24;2
12:14:08.654;3690.24;2
12:14:08.676;3690.55;2
12:14:08.699;3690.87;2
12:14:08.723;3691.11;2
12:14:08.745;3691.52;2
12:14:08.767;3691.65;2
12:14:08.792;3691.65;2
12:14:08.813;3691.7;2
12:14:08.839;3691.72;2
12:14:08.861;3691.69;2
12:14:08.884;3691.66;2
12:14:08.907;3691.58;2
12:14:08.928;3691.54;2
12:14:08.951;3691.54;2
12:14:08.975;3691.45;2
12:14:08.998;3691.6;2
12:14:09.022;3691.91;2
12:14:09.044;3692.27;2
12:14:09.067;3692.49;2
12:14:09.091;3692.49;2
12:14:09.112;3692.92;2
12:14:09.138;3692.97;2
12:14:09.160;3692.98;1
12:14:09.182;3693.01;1
12:14:09.204;3693.14;1
12:14:09.227;3693.14;1
12:14:09.250;3693.81;1
12:14:09.275;3693.81;1
12:14:09.296;3693.98;1
12:14:09.319;3694.33;1
12:14:09.342;3694.33;1
12:14:09.365;3694.66;1
12:14:09.389;3694.99;1
12:14:09.411;3695.16;1
12:14:09.434;3695.16;1
12:14:09.457;3695.39;1
12:14:09.483;3695.66;1
12:14:09.505;3695.66;1
12:14:09.528;3695.83;1
12:14:09.550;3695.97;1
12:14:09.572;3696.26;1
12:14:09.595;3696.26;1
12:14:09.618;3696.34;1
12:14:09.642;3696.34;1
12:14:09.666;3696.54;1
12:14:09.689;3696.76;1
12:14:09.711;3696.89;1
12:14:09.733;3697.05;1
12:14:09.757;3697.24;1
12:14:09.784;3697.37;1
12:14:09.805;3697.37;1
12:14:09.826;3697.72;1
12:14:09.849;3697.87;1
12:14:09.873;3698.01;1
12:14:09.897;3698.28;1
12:14:09.917;3698.43;1
12:14:09.943;3698.64;1
12:14:09.965;3698.67;1
12:14:09.989;3698.83;1
12:14:10.010;3698.83;1
12:14:10.034;3698.93;1
12:14:10.057;3698.9;1
12:14:10.080;3698.87;1
12:14:10.101;3698.93;1
12:14:10.125;3699.08;1
12:14:10.148;3699.08;1
12:14:10.171;3699.13;1
12:14:10.193;3699.11;1
12:14:10.219;3699.07;1
12:14:10.241;3699.11;1
12:14:10.262;3699.19;1
12:14:10.287;3699.26;1
12:14:10.309;3699.26;1
12:14:10.331;3699.35;1
12:14:10.354;3699.63;1
12:14:10.380;3699.82;1
12:14:10.403;3700.13;2
12:14:10.423;3700.29;2
12:14:10.449;3700.4;2
12:14:10.470;3700.43;2
12:14:10.492;3700.43;2
12:14:10.515;3700.55;2
12:14:10.538;3700.67;2
12:14:10.561;3700.98;2
12:14:10.584;3701.16;2
12:14:10.607;3701.29;2
12:14:10.630;3701.32;2
12:14:10.653;3701.36;2
12:14:10.676;3701.36;2
12:14:10.699;3701.36;2
12:14:10.722;3701.48;2
12:14:10.745;3701.48;2
12:14:10.768;3701.44;2
12:14:10.792;3701.35;2
12:14:10.814;3701.35;2
12:14:10.837;3701.35;2
12:14:10.860;3701.13;2
12:14:10.885;3701.13;2
12:14:10.908;3701.09;2
12:14:10.931;3700.91;2
12:14:10.952;3700.82;2
12:14:10.975;3700.55;2
12:14:10.999;3700.39;1
12:14:11.022;3700.39;1
12:14:11.045;3700.25;1
12:14:11.068;3699.78;1
12:14:11.091;3699.59;1
12:14:11.115;3699.49;1
12:14:11.136;3699.32;1
12:14:11.160;3699.25;1
12:14:11.186;3699.05;1
12:14:11.205;3699.05;1
12:14:11.229;3698.92;1
12:14:11.252;3698.82;1
12:14:11.275;3698.76;1
12:14:11.297;3698.73;1
12:14:11.321;3698.7;1
12:14:11.346;3698.67;1
12:14:11.366;3698.51;1
12:14:11.389;3698.51;1
12:14:11.412;3698.38;1
12:14:11.435;3697.95;1
12:14:11.460;3697.77;1
12:14:11.486;3697.48;1
12:14:11.507;3697.48;1
12:14:11.527;3697.26;1
12:14:11.551;3697.15;1
12:14:11.573;3696.82;1
12:14:11.596;3696.63;1
12:14:11.620;3696.52;1
12:14:11.645;3696.2;1
12:14:11.666;3695.96;1
12:14:11.688;3695.96;1
12:14:11.712;3695.73;1
12:14:11.735;3695.24;1
12:14:11.757;3694.91;1
12:14:11.784;3694.53;1
12:14:11.803;3693.72;1
12:14:11.826;3693.72;2
12:14:11.850;3693.15;2
12:14:11.874;3692.03;2
12:14:11.897;3691.55;2
12:14:11.921;3691.2;2
12:14:11.943;3690.85;2
12:14:11.966;3690.53;2
12:14:11.987;3690.5;2
12:14:12.012;3690.5;2
12:14:12.035;3690.43;2
12:14:12.057;3690.29;2
12:14:12.081;3690.28;2
12:14:12.104;3690.35;2
12:14:12.125;3690.48;2
12:14:12.148;3690.48;2
12:14:12.172;3690.71;2
12:14:12.197;3690.88;2
12:14:12.219;3691.1;2
12:14:12.241;3691.39;2
12:14:12.263;3691.62;2
12:14:12.288;3691.92;2
12:14:12.309;3691.92;2
12:14:12.333;3692.02;2
12:14:12.355;3692.39;2
12:14:12.383;3692.93;2
12:14:12.401;3693.22;2
12:14:12.425;3693.47;2
12:14:12.448;3693.47;2
12:14:12.471;3693.74;2
12:14:12.494;3693.94;2
12:14:12.518;3694.07;2
12:14:12.540;3694.39;2
12:14:12.565;3694.56;2
12:14:12.585;3694.68;2
12:14:12.608;3694.68;1
12:14:12.632;3694.77;1
12:14:12.654;3694.92;0
12:14:12.680;3695.02;0
12:14:12.704;3695.03;0
12:14:12.725;3695.04;0
12:14:12.747;3695.04;0
12:14:12.771;3695.07;0
12:14:12.793;3695.19;0
12:14:12.817;3695.28;0
12:14:12.840;3695.47;0
12:14:12.865;3695.62;0
12:14:12.885;3695.62;0
12:14:12.909;3695.97;0
12:14:12.931;3696.3;0
12:14:12.957;3696.49;0
12:14:12.979;3696.7;0
12:14:13.003;3696.82;0
12:14:13.025;3696.82;0
12:14:13.047;3696.82;0
12:14:13.070;3696.94;0
12:14:13.094;3697.03;0
12:14:13.118;3697.07;0
12:14:13.140;3697.07;0
12:14:13.161;3696.93;0
12:14:13.186;3697;1
12:14:13.209;3697;1
12:14:13.232;3697.11;1
12:14:13.256;3697.22;1
12:14:13.278;3697.34;1
12:14:13.301;3697.44;1
12:14:13.325;3697.54;1
12:14:13.346;3697.6;1
12:14:13.368;3697.73;1
12:14:13.391;3697.73;1
12:14:13.414;3697.78;1
12:14:13.437;3697.85;1
12:14:13.463;3697.98;1
12:14:13.484;3698.05;1
12:14:13.508;3698.14;1
12:14:13.530;3698.14;1
12:14:13.554;3698.22;1
12:14:13.577;3698.21;1
12:14:13.598;3698.27;1
12:14:13.622;3698.43;1
12:14:13.645;3698.59;1
12:14:13.667;3698.63;1
12:14:13.690;3698.63;1
12:14:13.714;3698.6;1
12:14:13.737;3698.54;1
12:14:13.759;3698.51;1
12:14:13.783;3698.45;1
12:14:13.804;3698.44;1
12:14:13.828;3698.4;1
12:14:13.850;3698.4;1
12:14:13.873;3698.48;1
12:14:13.898;3698.57;1
12:14:13.922;3698.67;1
12:14:13.944;3698.74;1
12:14:13.967;3698.88;1
12:14:13.990;3698.93;1
12:14:14.011;3698.93;1
12:14:14.037;3698.93;1
12:14:14.059;3698.92;1
12:14:14.083;3698.86;1
12:14:14.103;3698.92;1
12:14:14.126;3698.92;1
12:14:14.149;3699.12;1
12:14:14.173;3699.12;1
12:14:14.195;3699.25;1
12:14:14.218;3699.34;1
12:14:14.241;3699.34;1
12:14:14.264;3699.7;1
12:14:14.287;3699.7;1
12:14:14.310;3700.06;1
12:14:14.333;3700.06;1
12:14:14.356;3700.25;1
12:14:14.382;3700.25;1
12:14:14.404;3700.51;1
12:14:14.425;3700.75;1
12:14:14.449;3701.07;1
12:14:14.471;3701.21;1
12:14:14.494;3701.3;1
12:14:14.518;3701.29;1
12:14:14.543;3701.29;1
12:14:14.566;3700.93;1
12:14:14.586;3700.84;1
12:14:14.610;3700.59;1
12:14:14.633;3700.54;1
12:14:14.655;3700.46;1
12:14:14.680;3700.42;1
12:14:14.704;3700.41;1
12:14:14.724;3700.41;1
12:14:14.748;3700.38;1
12:14:14.770;3700.26;1
12:14:14.796;3700.2;1
12:14:14.816;3700.15;1
12:14:14.841;3700.08;1
12:14:14.865;3700.08;1
12:14:14.888;3700.03;1
12:14:14.909;3699.95;1
12:14:14.931;3699.92;1
12:14:14.957;3699.87;1
12:14:14.980;3699.81;1
12:14:15.003;3699.82;1
12:14:15.026;3699.82;1
12:14:15.046;3699.87;1
12:14:15.070;3699.86;1
12:14:15.094;3699.76;1
12:14:15.117;3699.64;1
12:14:15.141;3699.48;1
12:14:15.162;3699.48;1
12:14:15.186;3699.22;1
12:14:15.208;3699.09;1
12:14:15.232;3698.87;1
12:14:15.254;3698.78;1
12:14:15.278;3698.71;1
12:14:15.301;3698.71;1
12:14:15.325;3698.66;1
12:14:15.345;3698.68;1
12:14:15.369;3698.78;1
12:14:15.392;3698.78;1
12:14:15.414;3698.74;1
12:14:15.437;3698.75;1
12:14:15.461;3698.7;1
12:14:15.485;3698.7;1
12:14:15.507;3698.68;1
12:14:15.530;3698.57;1
12:14:15.553;3698.52;1
12:14:15.575;3698.48;1
12:14:15.600;3698.34;1
12:14:15.622;3698.19;1
12:14:15.644;3698.19;1
12:14:15.667;3698.12;1
12:14:15.690;3698.05;1
12:14:15.715;3698.11;1
12:14:15.738;3698.19;1
12:14:15.762;3698.31;1
12:14:15.784;3698.34;1
12:14:15.806;3698.34;1
12:14:15.829;3698.39;1
12:14:15.851;3698.37;1
12:14:15.875;3698.3;1
12:14:15.897;3698.1;1
12:14:15.921;3697.72;1
12:14:15.946;3697.59;1
12:14:15.967;3697.59;1
12:14:15.991;3697.46;1
12:14:16.013;3697.43;1
12:14:16.038;3697.5;1
12:14:16.058;3697.63;1
12:14:16.086;3697.65;1
12:14:16.107;3697.65;1
12:14:16.127;3697.59;1
12:14:16.151;3697.53;1
12:14:16.173;3697.49;1
12:14:16.198;3697.49;1
12:14:16.220;3697.57;1
12:14:16.245;3697.57;1
12:14:16.265;3697.62;1
12:14:16.289;3697.65;1
12:14:16.312;3697.66;1
12:14:16.335;3697.67;1
12:14:16.360;3697.68;1
12:14:16.383;3697.71;1
12:14:16.404;3697.71;1
12:14:16.427;3697.71;1
12:14:16.450;3697.7;1
12:14:16.473;3697.68;1
12:14:16.497;3697.74;1
12:14:16.520;3697.9;1
12:14:16.542;3697.9;1
12:14:16.564;3697.98;1
12:14:16.587;3698.22;1
12:14:16.610;3698.3;1
12:14:16.634;3698.3;1
12:14:16.657;3698.28;1
12:14:16.683;3698.28;1
12:14:16.704;3698.24;1
12:14:16.725;3698.27;1
12:14:16.749;3698.33;1
12:14:16.771;3698.59;1
12:14:16.795;3698.59;1
12:14:16.819;3698.78;1
12:14:16.840;3698.78;1
12:14:16.863;3698.83;1
12:14:16.888;3698.78;1
12:14:16.909;3698.78;1
12:14:16.933;3698.9;1
12:14:16.955;3699.1;1
12:14:16.981;3699.39;1
12:14:17.001;3699.39;1
12:14:17.025;3699.4;1
12:14:17.048;3699.4;1
12:14:17.070;3699.42;1
12:14:17.094;3699.44;1
12:14:17.117;3699.45;1
12:14:17.139;3699.45;1
12:14:17.162;3699.65;1
12:14:17.186;3699.65;1
12:14:17.208;3699.67;1
12:14:17.231;3699.63;1
12:14:17.254;3699.51;1
12:14:17.277;3699.26;1
12:14:17.300;3699.26;1
12:14:17.323;3698.61;1
12:14:17.346;3698.19;1
12:14:17.369;3698.06;1
12:14:17.392;3698.06;1
12:14:17.415;3698.04;1
12:14:17.438;3698.07;1
12:14:17.461;3698.11;1
12:14:17.485;3698.2;1
12:14:17.508;3698.2;1
12:14:17.532;3698.18;1
12:14:17.553;3698.18;1
12:14:17.579;3698.04;1
12:14:17.601;3697.73;1
12:14:17.624;3697.52;1
12:14:17.646;3697.05;1
12:14:17.668;3696.88;1
12:14:17.691;3696.88;1
12:14:17.714;3696.8;1
12:14:17.737;3696.4;1
12:14:17.762;3696.34;1
12:14:17.784;3696.18;1
12:14:17.806;3695.93;1
12:14:17.830;3695.75;1
12:14:17.854;3695.75;1
12:14:17.878;3695.46;1
12:14:17.899;3695.43;1
12:14:17.922;3695.32;1
12:14:17.947;3695.18;1
12:14:17.968;3695.02;1
12:14:17.990;3695.02;1
12:14:18.015;3694.79;1
12:14:18.038;3694.57;2
12:14:18.060;3694.38;2
12:14:18.083;3694.19;2
12:14:18.105;3694.12;2
12:14:18.129;3694.07;2
12:14:18.151;3694.07;2
12:14:18.174;3694.07;2
12:14:18.198;3694.08;2
12:14:18.223;3694.09;2
12:14:18.244;3694.1;2
12:14:18.267;3694.2;2
12:14:18.290;3694.2;2
12:14:18.314;3694.32;2
12:14:18.337;3694.68;2
12:14:18.358;3694.75;2
12:14:18.386;3694.92;2
12:14:18.404;3695.09;2
12:14:18.428;3695.17;2
12:14:18.451;3695.17;2
12:14:18.474;3695.46;2
12:14:18.496;3695.62;1
12:14:18.519;3695.69;1
12:14:18.542;3695.88;1
12:14:18.566;3696.07;1
12:14:18.588;3696.39;1
12:14:18.611;3696.39;1
12:14:18.634;3696.46;1
12:14:18.657;3696.46;1
12:14:18.682;3696.25;1
12:14:18.704;3696.14;1
12:14:18.727;3696.17;1
12:14:18.750;3696.24;1
12:14:18.773;3696.24;1
12:14:18.797;3696.38;1
12:14:18.820;3696.56;1
12:14:18.843;3696.54;1
12:14:18.865;3696.38;1
12:14:18.887;3696.26;1
12:14:18.910;3695.96;1
12:14:18.934;3695.96;1
12:14:18.958;3695.42;1
12:14:18.981;3695.28;1
12:14:19.005;3695.21;1
12:14:19.025;3695.26;1
12:14:19.049;3695.26;1
12:14:19.072;3695.46;1
12:14:19.097;3695.58;1
12:14:19.120;3695.78;1
12:14:19.142;3695.89;1
12:14:19.164;3696.01;1
12:14:19.187;3696.07;1
12:14:19.210;3696.07;1
12:14:19.234;3696.11;1
12:14:19.256;3696.37;1
12:14:19.283;3696.59;1
12:14:19.302;3696.94;1
12:14:19.327;3697.09;1
12:14:19.349;3697.26;1
12:14:19.372;3697.26;1
12:14:19.395;3697.33;1
12:14:19.419;3697.35;1
12:14:19.441;3697.38;1
12:14:19.464;3697.45;1
12:14:19.489;3697.56;1
12:14:19.509;3697.53;1
12:14:19.533;3697.53;1
12:14:19.555;3697.4;1
12:14:19.578;3697.13;1
12:14:19.604;3696.64;1
12:14:19.624;3696.45;1
12:14:19.650;3696.28;1
12:14:19.670;3696.25;1
12:14:19.695;3696.25;1
12:14:19.717;3696.29;1
12:14:19.740;3696.34;1
12:14:19.765;3696.4;1
12:14:19.785;3696.48;1
12:14:19.808;3696.5;1
12:14:19.831;3696.5;1
12:14:19.855;3696.53;1
12:14:19.877;3696.41;1
12:14:19.902;3696.35;1
12:14:19.925;3696.27;1
12:14:19.948;3696.16;1
12:14:19.971;3696.09;1
12:14:19.993;3696.09;1
12:14:20.017;3696.01;1
12:14:20.040;3696.02;1
12:14:20.063;3695.88;1
12:14:20.087;3695.78;1
12:14:20.110;3695.68;1
12:14:20.131;3695.68;1
12:14:20.155;3695.65;1
12:14:20.177;3695.65;1
12:14:20.201;3695.55;1
12:14:20.225;3695.55;1
12:14:20.248;3695.64;1
12:14:20.267;3695.94;1
12:14:20.291;3695.94;1
12:14:20.315;3696.23;1
12:14:20.336;3696.49;1
12:14:20.359;3696.59;1
12:14:20.385;3696.62;1
12:14:20.406;3696.62;1
12:14:20.428;3696.57;1
12:14:20.451;3696.4;1
12:14:20.474;3696.25;1
12:14:20.497;3696.32;1
12:14:20.522;3696.32;1
12:14:20.544;3696.42;1
12:14:20.567;3696.49;1
12:14:20.591;3696.58;1
12:14:20.614;3696.63;1
12:14:20.635;3696.7;1
12:14:20.660;3696.75;1
12:14:20.686;3696.76;1
12:14:20.706;3696.76;1
12:14:20.728;3696.84;1
12:14:20.751;3696.86;1
12:14:20.774;3696.93;1
12:14:20.796;3697.06;1
12:14:20.820;3697.13;1
12:14:20.843;3697.25;1
